,C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
144778,R169,R168,01-00-03,96 ST,123,IRT,06/13/2020,09:00:00,REGULAR,3286376,3588196
144779,R169,R168,01-00-03,96 ST,123,IRT,06/13/2020,13:00:00,REGULAR,3286392,3588221
144780,R169,R168,01-00-03,96 ST,123,IRT,06/13/2020,17:00:00,REGULAR,3286420,3588250
144781,R169,R168,01-00-03,96 ST,123,IRT,06/13/2020,21:00:00,REGULAR,3286442,3588273
144782,R169,R168,01-00-03,96 ST,123,IRT,06/14/2020,01:00:00,REGULAR,3286449,3588288
144783,R169,R168,01-00-03,96 ST,123,IRT,06/14/2020,05:00:00,REGULAR,3286449,3588291
144784,R169,R168,01-00-03,96 ST,123,IRT,06/14/2020,09:00:00,REGULAR,3286458,3588298
144785,R169,R168,01-00-03,96 ST,123,IRT,06/14/2020,13:00:00,REGULAR,3286476,3588311
144786,R169,R168,01-00-03,96 ST,123,IRT,06/14/2020,17:00:00,REGULAR,3286495,3588335
144787,R169,R168,01-00-03,96 ST,123,IRT,06/14/2020,21:00:00,REGULAR,3286510,3588352
144788,R169,R168,01-00-03,96 ST,123,IRT,06/15/2020,01:00:00,REGULAR,3286524,3588367
144789,R169,R168,01-00-03,96 ST,123,IRT,06/15/2020,05:00:00,REGULAR,3286524,3588370
144790,R169,R168,01-00-03,96 ST,123,IRT,06/15/2020,09:00:00,REGULAR,3286539,3588405
144791,R169,R168,01-00-03,96 ST,123,IRT,06/15/2020,13:00:00,REGULAR,3286559,3588437
144792,R169,R168,01-00-03,96 ST,123,IRT,06/15/2020,17:00:00,REGULAR,3286602,3588465
144793,R169,R168,01-00-03,96 ST,123,IRT,06/15/2020,21:00:00,REGULAR,3286633,3588499
144794,R169,R168,01-00-03,96 ST,123,IRT,06/16/2020,01:00:00,REGULAR,3286642,3588509
144795,R169,R168,01-00-03,96 ST,123,IRT,06/16/2020,05:00:00,REGULAR,3286642,3588509
144796,R169,R168,01-00-03,96 ST,123,IRT,06/16/2020,09:00:00,REGULAR,3286655,3588548
144797,R169,R168,01-00-03,96 ST,123,IRT,06/16/2020,13:00:00,REGULAR,3286679,3588573
144798,R169,R168,01-00-03,96 ST,123,IRT,06/16/2020,17:00:00,REGULAR,3286735,3588606
144799,R169,R168,01-00-03,96 ST,123,IRT,06/16/2020,21:00:00,REGULAR,3286770,3588626
144800,R169,R168,01-00-03,96 ST,123,IRT,06/17/2020,01:00:00,REGULAR,3286783,3588632
144801,R169,R168,01-00-03,96 ST,123,IRT,06/17/2020,05:00:00,REGULAR,3286783,3588634
144802,R169,R168,01-00-03,96 ST,123,IRT,06/17/2020,09:00:00,REGULAR,3286800,3588671
144803,R169,R168,01-00-03,96 ST,123,IRT,06/17/2020,13:00:00,REGULAR,3286815,3588699
144804,R169,R168,01-00-03,96 ST,123,IRT,06/17/2020,17:00:00,REGULAR,3286866,3588745
144805,R169,R168,01-00-03,96 ST,123,IRT,06/17/2020,21:00:00,REGULAR,3286914,3588777
144806,R169,R168,01-00-03,96 ST,123,IRT,06/18/2020,01:00:00,REGULAR,3286926,3588792
144807,R169,R168,01-00-03,96 ST,123,IRT,06/18/2020,05:00:00,REGULAR,3286926,3588795
144808,R169,R168,01-00-03,96 ST,123,IRT,06/18/2020,09:00:00,REGULAR,3286943,3588832
144809,R169,R168,01-00-03,96 ST,123,IRT,06/18/2020,13:00:00,REGULAR,3286963,3588866
144810,R169,R168,01-00-03,96 ST,123,IRT,06/18/2020,17:00:00,REGULAR,3287030,3588898
144811,R169,R168,01-00-03,96 ST,123,IRT,06/18/2020,21:00:00,REGULAR,3287063,3588924
144812,R169,R168,01-00-03,96 ST,123,IRT,06/19/2020,01:00:00,REGULAR,3287077,3588940
144813,R169,R168,01-00-03,96 ST,123,IRT,06/19/2020,05:00:00,REGULAR,3287077,3588942
144814,R169,R168,01-00-03,96 ST,123,IRT,06/19/2020,09:00:00,REGULAR,3287093,3588980
144815,R169,R168,01-00-03,96 ST,123,IRT,06/19/2020,13:00:00,REGULAR,3287108,3589007
144816,R169,R168,01-00-03,96 ST,123,IRT,06/19/2020,17:00:00,REGULAR,3287171,3589051
144817,R169,R168,01-00-03,96 ST,123,IRT,06/19/2020,21:00:00,REGULAR,3287208,3589081
144818,R169,R168,01-00-04,96 ST,123,IRT,06/13/2020,01:00:00,REGULAR,824555,1513795
144819,R169,R168,01-00-04,96 ST,123,IRT,06/13/2020,05:00:00,REGULAR,824555,1513797
144820,R169,R168,01-00-04,96 ST,123,IRT,06/13/2020,09:00:00,REGULAR,824570,1513816
144821,R169,R168,01-00-04,96 ST,123,IRT,06/13/2020,13:00:00,REGULAR,824582,1513860
144822,R169,R168,01-00-04,96 ST,123,IRT,06/13/2020,17:00:00,REGULAR,824621,1513898
144823,R169,R168,01-00-04,96 ST,123,IRT,06/13/2020,21:00:00,REGULAR,824650,1513946
144824,R169,R168,01-00-04,96 ST,123,IRT,06/14/2020,01:00:00,REGULAR,824665,1513969
144825,R169,R168,01-00-04,96 ST,123,IRT,06/14/2020,05:00:00,REGULAR,824665,1513973
144826,R169,R168,01-00-04,96 ST,123,IRT,06/14/2020,09:00:00,REGULAR,824677,1513980
144827,R169,R168,01-00-04,96 ST,123,IRT,06/14/2020,13:00:00,REGULAR,824687,1514004
144828,R169,R168,01-00-04,96 ST,123,IRT,06/14/2020,17:00:00,REGULAR,824710,1514050
144829,R169,R168,01-00-04,96 ST,123,IRT,06/14/2020,21:00:00,REGULAR,824745,1514086
144830,R169,R168,01-00-04,96 ST,123,IRT,06/15/2020,01:00:00,REGULAR,824757,1514100
144831,R169,R168,01-00-04,96 ST,123,IRT,06/15/2020,05:00:00,REGULAR,824757,1514103
144832,R169,R168,01-00-04,96 ST,123,IRT,06/15/2020,09:00:00,REGULAR,824782,1514160
144833,R169,R168,01-00-04,96 ST,123,IRT,06/15/2020,13:00:00,REGULAR,824819,1514204
144834,R169,R168,01-00-04,96 ST,123,IRT,06/15/2020,17:00:00,REGULAR,824879,1514255
144835,R169,R168,01-00-04,96 ST,123,IRT,06/15/2020,21:00:00,REGULAR,824922,1514297
144836,R169,R168,01-00-04,96 ST,123,IRT,06/16/2020,01:00:00,REGULAR,824940,1514317
144837,R169,R168,01-00-04,96 ST,123,IRT,06/16/2020,05:00:00,REGULAR,824940,1514319
144838,R169,R168,01-00-04,96 ST,123,IRT,06/16/2020,09:00:00,REGULAR,824971,1514372
144839,R169,R168,01-00-04,96 ST,123,IRT,06/16/2020,13:00:00,REGULAR,824999,1514427
144840,R169,R168,01-00-04,96 ST,123,IRT,06/16/2020,17:00:00,REGULAR,825059,1514490
144841,R169,R168,01-00-04,96 ST,123,IRT,06/16/2020,21:00:00,REGULAR,825104,1514539
144842,R169,R168,01-00-04,96 ST,123,IRT,06/17/2020,01:00:00,REGULAR,825119,1514559
144843,R169,R168,01-00-04,96 ST,123,IRT,06/17/2020,05:00:00,REGULAR,825119,1514561
144844,R169,R168,01-00-04,96 ST,123,IRT,06/17/2020,09:00:00,REGULAR,825142,1514622
144845,R169,R168,01-00-04,96 ST,123,IRT,06/17/2020,13:00:00,REGULAR,825154,1514673
144846,R169,R168,01-00-04,96 ST,123,IRT,06/17/2020,17:00:00,REGULAR,825196,1514731
144847,R169,R168,01-00-04,96 ST,123,IRT,06/17/2020,21:00:00,REGULAR,825226,1514781
144848,R169,R168,01-00-04,96 ST,123,IRT,06/18/2020,01:00:00,REGULAR,825238,1514796
144849,R169,R168,01-00-04,96 ST,123,IRT,06/18/2020,05:00:00,REGULAR,825239,1514798
144850,R169,R168,01-00-04,96 ST,123,IRT,06/18/2020,09:00:00,REGULAR,825266,1514850
144851,R169,R168,01-00-04,96 ST,123,IRT,06/18/2020,13:00:00,REGULAR,825282,1514901
144852,R169,R168,01-00-04,96 ST,123,IRT,06/18/2020,17:00:00,REGULAR,825337,1514961
144853,R169,R168,01-00-04,96 ST,123,IRT,06/18/2020,21:00:00,REGULAR,825372,1515011
144854,R169,R168,01-00-04,96 ST,123,IRT,06/19/2020,01:00:00,REGULAR,825387,1515036
144855,R169,R168,01-00-04,96 ST,123,IRT,06/19/2020,05:00:00,REGULAR,825387,1515038
144856,R169,R168,01-00-04,96 ST,123,IRT,06/19/2020,09:00:00,REGULAR,825409,1515091
144857,R169,R168,01-00-04,96 ST,123,IRT,06/19/2020,13:00:00,REGULAR,825434,1515131
144858,R169,R168,01-00-04,96 ST,123,IRT,06/19/2020,17:00:00,REGULAR,825481,1515194
144859,R169,R168,01-00-04,96 ST,123,IRT,06/19/2020,21:00:00,REGULAR,825529,1515239
144860,R169,R168,01-00-05,96 ST,123,IRT,06/13/2020,01:00:00,REGULAR,1072062,2247857
144861,R169,R168,01-00-05,96 ST,123,IRT,06/13/2020,05:00:00,REGULAR,1072063,2247857
144862,R169,R168,01-00-05,96 ST,123,IRT,06/13/2020,09:00:00,REGULAR,1072073,2247892
144863,R169,R168,01-00-05,96 ST,123,IRT,06/13/2020,13:00:00,REGULAR,1072091,2247962
144864,R169,R168,01-00-05,96 ST,123,IRT,06/13/2020,17:00:00,REGULAR,1072133,2248038
144865,R169,R168,01-00-05,96 ST,123,IRT,06/13/2020,21:00:00,REGULAR,1072175,2248096
144866,R169,R168,01-00-05,96 ST,123,IRT,06/14/2020,01:00:00,REGULAR,1072197,2248131
144867,R169,R168,01-00-05,96 ST,123,IRT,06/14/2020,05:00:00,REGULAR,1072198,2248133
144868,R169,R168,01-00-05,96 ST,123,IRT,06/14/2020,09:00:00,REGULAR,1072206,2248168
144869,R169,R168,01-00-05,96 ST,123,IRT,06/14/2020,13:00:00,REGULAR,1072227,2248211
144870,R169,R168,01-00-05,96 ST,123,IRT,06/14/2020,17:00:00,REGULAR,1072266,2248268
144871,R169,R168,01-00-05,96 ST,123,IRT,06/14/2020,21:00:00,REGULAR,1072312,2248319
144872,R169,R168,01-00-05,96 ST,123,IRT,06/15/2020,01:00:00,REGULAR,1072329,2248351
144873,R169,R168,01-00-05,96 ST,123,IRT,06/15/2020,05:00:00,REGULAR,1072329,2248355
144874,R169,R168,01-00-05,96 ST,123,IRT,06/15/2020,09:00:00,REGULAR,1072363,2248441
144875,R169,R168,01-00-05,96 ST,123,IRT,06/15/2020,13:00:00,REGULAR,1072407,2248519
144876,R169,R168,01-00-05,96 ST,123,IRT,06/15/2020,17:00:00,REGULAR,1072480,2248612
144877,R169,R168,01-00-05,96 ST,123,IRT,06/15/2020,21:00:00,REGULAR,1072542,2248684
144878,R169,R168,01-00-05,96 ST,123,IRT,06/16/2020,01:00:00,REGULAR,1072559,2248706
144879,R169,R168,01-00-05,96 ST,123,IRT,06/16/2020,05:00:00,REGULAR,1072560,2248706
144880,R169,R168,01-00-05,96 ST,123,IRT,06/16/2020,09:00:00,REGULAR,1072582,2248811
144881,R169,R168,01-00-05,96 ST,123,IRT,06/16/2020,13:00:00,REGULAR,1072615,2248872
144882,R169,R168,01-00-05,96 ST,123,IRT,06/16/2020,17:00:00,REGULAR,1072705,2248951
144883,R169,R168,01-00-05,96 ST,123,IRT,06/16/2020,21:00:00,REGULAR,1072752,2249018
144884,R169,R168,01-00-05,96 ST,123,IRT,06/17/2020,01:00:00,REGULAR,1072766,2249047
144885,R169,R168,01-00-05,96 ST,123,IRT,06/17/2020,05:00:00,REGULAR,1072766,2249050
144886,R169,R168,01-00-05,96 ST,123,IRT,06/17/2020,09:00:00,REGULAR,1072782,2249156
144887,R169,R168,01-00-05,96 ST,123,IRT,06/17/2020,13:00:00,REGULAR,1072808,2249238
144888,R169,R168,01-00-05,96 ST,123,IRT,06/17/2020,17:00:00,REGULAR,1072858,2249334
144889,R169,R168,01-00-05,96 ST,123,IRT,06/17/2020,21:00:00,REGULAR,1072888,2249405
144890,R169,R168,01-00-05,96 ST,123,IRT,06/18/2020,01:00:00,REGULAR,1072902,2249436
144891,R169,R168,01-00-05,96 ST,123,IRT,06/18/2020,05:00:00,REGULAR,1072902,2249440
144892,R169,R168,01-00-05,96 ST,123,IRT,06/18/2020,09:00:00,REGULAR,1072925,2249538
144893,R169,R168,01-00-05,96 ST,123,IRT,06/18/2020,13:00:00,REGULAR,1072963,2249627
144894,R169,R168,01-00-05,96 ST,123,IRT,06/18/2020,17:00:00,REGULAR,1073029,2249718
144895,R169,R168,01-00-05,96 ST,123,IRT,06/18/2020,21:00:00,REGULAR,1073105,2249790
144896,R169,R168,01-00-05,96 ST,123,IRT,06/19/2020,01:00:00,REGULAR,1073124,2249823
144897,R169,R168,01-00-05,96 ST,123,IRT,06/19/2020,05:00:00,REGULAR,1073124,2249827
144898,R169,R168,01-00-05,96 ST,123,IRT,06/19/2020,09:00:00,REGULAR,1073138,2249938
144899,R169,R168,01-00-05,96 ST,123,IRT,06/19/2020,13:00:00,REGULAR,1073167,2250019
144900,R169,R168,01-00-05,96 ST,123,IRT,06/19/2020,17:00:00,REGULAR,1073236,2250099
144901,R169,R168,01-00-05,96 ST,123,IRT,06/19/2020,21:00:00,REGULAR,1073291,2250187
144902,R169,R168,01-03-00,96 ST,123,IRT,06/13/2020,01:00:00,REGULAR,4070145,21252162
144903,R169,R168,01-03-00,96 ST,123,IRT,06/13/2020,05:00:00,REGULAR,4070145,21252181
144904,R169,R168,01-03-00,96 ST,123,IRT,06/13/2020,09:00:00,REGULAR,4070175,21252332
144905,R169,R168,01-03-00,96 ST,123,IRT,06/13/2020,13:00:00,REGULAR,4070212,21252485
144906,R169,R168,01-03-00,96 ST,123,IRT,06/13/2020,17:00:00,REGULAR,4070279,21252721
144907,R169,R168,01-03-00,96 ST,123,IRT,06/13/2020,21:00:00,REGULAR,4070341,21252874
144908,R169,R168,01-03-00,96 ST,123,IRT,06/14/2020,01:00:00,REGULAR,4070383,21252974
144909,R169,R168,01-03-00,96 ST,123,IRT,06/14/2020,05:00:00,REGULAR,4070384,21252986
144910,R169,R168,01-03-00,96 ST,123,IRT,06/14/2020,09:00:00,REGULAR,4070402,21253105
144911,R169,R168,01-03-00,96 ST,123,IRT,06/14/2020,13:00:00,REGULAR,4070434,21253232
144912,R169,R168,01-03-00,96 ST,123,IRT,06/14/2020,17:00:00,REGULAR,4070500,21253424
144913,R169,R168,01-03-00,96 ST,123,IRT,06/14/2020,21:00:00,REGULAR,4070551,21253587
144914,R169,R168,01-03-00,96 ST,123,IRT,06/15/2020,01:00:00,REGULAR,4070582,21253671
144915,R169,R168,01-03-00,96 ST,123,IRT,06/15/2020,05:00:00,REGULAR,4070582,21253690
144916,R169,R168,01-03-00,96 ST,123,IRT,06/15/2020,09:00:00,REGULAR,4070619,21254014
144917,R169,R168,01-03-00,96 ST,123,IRT,06/15/2020,13:00:00,REGULAR,4070652,21254286
144918,R169,R168,01-03-00,96 ST,123,IRT,06/15/2020,17:00:00,REGULAR,4070755,21254565
144919,R169,R168,01-03-00,96 ST,123,IRT,06/15/2020,21:00:00,REGULAR,4070827,21254756
144920,R169,R168,01-03-00,96 ST,123,IRT,06/16/2020,01:00:00,REGULAR,4070859,21254862
144921,R169,R168,01-03-00,96 ST,123,IRT,06/16/2020,05:00:00,REGULAR,4070859,21254870
144922,R169,R168,01-03-00,96 ST,123,IRT,06/16/2020,09:00:00,REGULAR,4070888,21255151
144923,R169,R168,01-03-00,96 ST,123,IRT,06/16/2020,13:00:00,REGULAR,4070932,21255374
144924,R169,R168,01-03-00,96 ST,123,IRT,06/16/2020,17:00:00,REGULAR,4071022,21255663
144925,R169,R168,01-03-00,96 ST,123,IRT,06/16/2020,21:00:00,REGULAR,4071095,21255900
144926,R169,R168,01-03-00,96 ST,123,IRT,06/17/2020,01:00:00,REGULAR,4071134,21255995
144927,R169,R168,01-03-00,96 ST,123,IRT,06/17/2020,05:00:00,REGULAR,4071137,21256010
144928,R169,R168,01-03-00,96 ST,123,IRT,06/17/2020,09:00:00,REGULAR,4071177,21256336
144929,R169,R168,01-03-00,96 ST,123,IRT,06/17/2020,13:00:00,REGULAR,4071209,21256571
144930,R169,R168,01-03-00,96 ST,123,IRT,06/17/2020,17:00:00,REGULAR,4071317,21256820
144931,R169,R168,01-03-00,96 ST,123,IRT,06/17/2020,21:00:00,REGULAR,4071394,21257043
144932,R169,R168,01-03-00,96 ST,123,IRT,06/18/2020,01:00:00,REGULAR,4071437,21257139
144933,R169,R168,01-03-00,96 ST,123,IRT,06/18/2020,05:00:00,REGULAR,4071438,21257146
144934,R169,R168,01-03-00,96 ST,123,IRT,06/18/2020,09:00:00,REGULAR,4071474,21257444
144935,R169,R168,01-03-00,96 ST,123,IRT,06/18/2020,13:00:00,REGULAR,4071510,21257652
144936,R169,R168,01-03-00,96 ST,123,IRT,06/18/2020,17:00:00,REGULAR,4071602,21257940
144937,R169,R168,01-03-00,96 ST,123,IRT,06/18/2020,21:00:00,REGULAR,4071677,21258161
144938,R169,R168,01-03-00,96 ST,123,IRT,06/19/2020,01:00:00,REGULAR,4071721,21258264
144939,R169,R168,01-03-00,96 ST,123,IRT,06/19/2020,05:00:00,REGULAR,4071721,21258278
144940,R169,R168,01-03-00,96 ST,123,IRT,06/19/2020,09:00:00,REGULAR,4071755,21258607
144941,R169,R168,01-03-00,96 ST,123,IRT,06/19/2020,13:00:00,REGULAR,4071803,21258839
144942,R169,R168,01-03-00,96 ST,123,IRT,06/19/2020,17:00:00,REGULAR,4071902,21259137
144943,R169,R168,01-03-00,96 ST,123,IRT,06/19/2020,21:00:00,REGULAR,4071985,21259393
144944,R169,R168,01-03-01,96 ST,123,IRT,06/13/2020,01:00:00,REGULAR,1597085,3968027
144945,R169,R168,01-03-01,96 ST,123,IRT,06/13/2020,05:00:00,REGULAR,1597085,3968033
144946,R169,R168,01-03-01,96 ST,123,IRT,06/13/2020,09:00:00,REGULAR,1597121,3968111
144947,R169,R168,01-03-01,96 ST,123,IRT,06/13/2020,13:00:00,REGULAR,1597168,3968214
144948,R169,R168,01-03-01,96 ST,123,IRT,06/13/2020,17:00:00,REGULAR,1597256,3968331
144949,R169,R168,01-03-01,96 ST,123,IRT,06/13/2020,21:00:00,REGULAR,1597330,3968434
144950,R169,R168,01-03-01,96 ST,123,IRT,06/14/2020,01:00:00,REGULAR,1597376,3968481
144951,R169,R168,01-03-01,96 ST,123,IRT,06/14/2020,05:00:00,REGULAR,1597376,3968487
144952,R169,R168,01-03-01,96 ST,123,IRT,06/14/2020,09:00:00,REGULAR,1597408,3968546
144953,R169,R168,01-03-01,96 ST,123,IRT,06/14/2020,13:00:00,REGULAR,1597440,3968632
144954,R169,R168,01-03-01,96 ST,123,IRT,06/14/2020,17:00:00,REGULAR,1597511,3968734
144955,R169,R168,01-03-01,96 ST,123,IRT,06/14/2020,21:00:00,REGULAR,1597585,3968831
144956,R169,R168,01-03-01,96 ST,123,IRT,06/15/2020,01:00:00,REGULAR,1597620,3968887
144957,R169,R168,01-03-01,96 ST,123,IRT,06/15/2020,05:00:00,REGULAR,1597622,3968896
144958,R169,R168,01-03-01,96 ST,123,IRT,06/15/2020,09:00:00,REGULAR,1597680,3969061
144959,R169,R168,01-03-01,96 ST,123,IRT,06/15/2020,13:00:00,REGULAR,1597724,3969193
144960,R169,R168,01-03-01,96 ST,123,IRT,06/15/2020,17:00:00,REGULAR,1597878,3969337
144961,R169,R168,01-03-01,96 ST,123,IRT,06/15/2020,21:00:00,REGULAR,1597977,3969458
144962,R169,R168,01-03-01,96 ST,123,IRT,06/16/2020,01:00:00,REGULAR,1598017,3969514
144963,R169,R168,01-03-01,96 ST,123,IRT,06/16/2020,05:00:00,REGULAR,1598020,3969518
144964,R169,R168,01-03-01,96 ST,123,IRT,06/16/2020,09:00:00,REGULAR,1598071,3969690
144965,R169,R168,01-03-01,96 ST,123,IRT,06/16/2020,13:00:00,REGULAR,1598141,3969816
144966,R169,R168,01-03-01,96 ST,123,IRT,06/16/2020,17:00:00,REGULAR,1598265,3969961
144967,R169,R168,01-03-01,96 ST,123,IRT,06/16/2020,21:00:00,REGULAR,1598378,3970092
144968,R169,R168,01-03-01,96 ST,123,IRT,06/17/2020,01:00:00,REGULAR,1598437,3970142
144969,R169,R168,01-03-01,96 ST,123,IRT,06/17/2020,05:00:00,REGULAR,1598439,3970148
144970,R169,R168,01-03-01,96 ST,123,IRT,06/17/2020,09:00:00,REGULAR,1598495,3970330
144971,R169,R168,01-03-01,96 ST,123,IRT,06/17/2020,13:00:00,REGULAR,1598559,3970468
144972,R169,R168,01-03-01,96 ST,123,IRT,06/17/2020,17:00:00,RECOVR AUD,1598711,3970623
144973,R169,R168,01-03-01,96 ST,123,IRT,06/17/2020,21:00:00,REGULAR,1598818,3970742
144974,R169,R168,01-03-01,96 ST,123,IRT,06/18/2020,01:00:00,REGULAR,1598862,3970779
144975,R169,R168,01-03-01,96 ST,123,IRT,06/18/2020,05:00:00,REGULAR,1598863,3970782
144976,R169,R168,01-03-01,96 ST,123,IRT,06/18/2020,09:00:00,REGULAR,1598911,3970983
144977,R169,R168,01-03-01,96 ST,123,IRT,06/18/2020,13:00:00,REGULAR,1598969,3971144
144978,R169,R168,01-03-01,96 ST,123,IRT,06/18/2020,17:00:00,REGULAR,1599112,3971303
144979,R169,R168,01-03-01,96 ST,123,IRT,06/18/2020,21:00:00,REGULAR,1599218,3971425
144980,R169,R168,01-03-01,96 ST,123,IRT,06/19/2020,01:00:00,REGULAR,1599268,3971483
144981,R169,R168,01-03-01,96 ST,123,IRT,06/19/2020,05:00:00,REGULAR,1599268,3971494
144982,R169,R168,01-03-01,96 ST,123,IRT,06/19/2020,09:00:00,REGULAR,1599319,3971680
144983,R169,R168,01-03-01,96 ST,123,IRT,06/19/2020,13:00:00,REGULAR,1599384,3971828
144984,R169,R168,01-03-01,96 ST,123,IRT,06/19/2020,17:00:00,REGULAR,1599526,3972018
144985,R169,R168,01-03-01,96 ST,123,IRT,06/19/2020,21:00:00,REGULAR,1599626,3972163
144986,R169,R168,01-03-02,96 ST,123,IRT,06/13/2020,01:00:00,REGULAR,9437276,9048755
144987,R169,R168,01-03-02,96 ST,123,IRT,06/13/2020,05:00:00,REGULAR,9437276,9048760
144988,R169,R168,01-03-02,96 ST,123,IRT,06/13/2020,09:00:00,REGULAR,9437310,9048816
144989,R169,R168,01-03-02,96 ST,123,IRT,06/13/2020,13:00:00,REGULAR,9437359,9048879
144990,R169,R168,01-03-02,96 ST,123,IRT,06/13/2020,17:00:00,REGULAR,9437447,9048978
144991,R169,R168,01-03-02,96 ST,123,IRT,06/13/2020,21:00:00,REGULAR,9437521,9049045
144992,R169,R168,01-03-02,96 ST,123,IRT,06/14/2020,01:00:00,REGULAR,9437574,9049078
144993,R169,R168,01-03-02,96 ST,123,IRT,06/14/2020,05:00:00,REGULAR,9437575,9049080
144994,R169,R168,01-03-02,96 ST,123,IRT,06/14/2020,09:00:00,REGULAR,9437602,9049133
144995,R169,R168,01-03-02,96 ST,123,IRT,06/14/2020,13:00:00,REGULAR,9437634,9049183
144996,R169,R168,01-03-02,96 ST,123,IRT,06/14/2020,17:00:00,REGULAR,9437723,9049249
144997,R169,R168,01-03-02,96 ST,123,IRT,06/14/2020,21:00:00,REGULAR,9437789,9049311
144998,R169,R168,01-03-02,96 ST,123,IRT,06/15/2020,01:00:00,REGULAR,9437827,9049347
144999,R169,R168,01-03-02,96 ST,123,IRT,06/15/2020,05:00:00,REGULAR,9437828,9049354
145000,R169,R168,01-03-02,96 ST,123,IRT,06/15/2020,09:00:00,REGULAR,9437894,9049474
145001,R169,R168,01-03-02,96 ST,123,IRT,06/15/2020,13:00:00,REGULAR,9437970,9049568
145002,R169,R168,01-03-02,96 ST,123,IRT,06/15/2020,17:00:00,REGULAR,9438159,9049666
145003,R169,R168,01-03-02,96 ST,123,IRT,06/15/2020,21:00:00,REGULAR,9438271,9049751
145004,R169,R168,01-03-02,96 ST,123,IRT,06/16/2020,01:00:00,REGULAR,9438319,9049773
145005,R169,R168,01-03-02,96 ST,123,IRT,06/16/2020,05:00:00,REGULAR,9438321,9049773
145006,R169,R168,01-03-02,96 ST,123,IRT,06/16/2020,09:00:00,REGULAR,9438391,9049925
145007,R169,R168,01-03-02,96 ST,123,IRT,06/16/2020,13:00:00,REGULAR,9438472,9050001
145008,R169,R168,01-03-02,96 ST,123,IRT,06/16/2020,17:00:00,REGULAR,9438666,9050097
145009,R169,R168,01-03-02,96 ST,123,IRT,06/16/2020,21:00:00,REGULAR,9438802,9050172
145010,R169,R168,01-03-02,96 ST,123,IRT,06/17/2020,01:00:00,REGULAR,9438845,9050196
145011,R169,R168,01-03-02,96 ST,123,IRT,06/17/2020,05:00:00,REGULAR,9438847,9050200
145012,R169,R168,01-03-02,96 ST,123,IRT,06/17/2020,09:00:00,REGULAR,9438903,9050338
145013,R169,R168,01-03-02,96 ST,123,IRT,06/17/2020,13:00:00,REGULAR,9438984,9050416
145014,R169,R168,01-03-02,96 ST,123,IRT,06/17/2020,17:00:00,REGULAR,9439181,9050523
145015,R169,R168,01-03-02,96 ST,123,IRT,06/17/2020,21:00:00,REGULAR,9439308,9050613
145016,R169,R168,01-03-02,96 ST,123,IRT,06/18/2020,01:00:00,REGULAR,9439355,9050637
145017,R169,R168,01-03-02,96 ST,123,IRT,06/18/2020,05:00:00,REGULAR,9439358,9050639
145018,R169,R168,01-03-02,96 ST,123,IRT,06/18/2020,09:00:00,REGULAR,9439424,9050792
145019,R169,R168,01-03-02,96 ST,123,IRT,06/18/2020,13:00:00,REGULAR,9439506,9050901
145020,R169,R168,01-03-02,96 ST,123,IRT,06/18/2020,17:00:00,REGULAR,9439677,9051014
145021,R169,R168,01-03-02,96 ST,123,IRT,06/18/2020,21:00:00,REGULAR,9439804,9051078
145022,R169,R168,01-03-02,96 ST,123,IRT,06/19/2020,01:00:00,REGULAR,9439854,9051118
145023,R169,R168,01-03-02,96 ST,123,IRT,06/19/2020,05:00:00,REGULAR,9439854,9051120
145024,R169,R168,01-03-02,96 ST,123,IRT,06/19/2020,09:00:00,REGULAR,9439917,9051261
145025,R169,R168,01-03-02,96 ST,123,IRT,06/19/2020,13:00:00,REGULAR,9440008,9051364
145026,R169,R168,01-03-02,96 ST,123,IRT,06/19/2020,17:00:00,REGULAR,9440198,9051502
145027,R169,R168,01-03-02,96 ST,123,IRT,06/19/2020,21:00:00,REGULAR,9440329,9051584
145028,R169,R168,01-03-03,96 ST,123,IRT,06/13/2020,01:00:00,REGULAR,10856046,4324091
145029,R169,R168,01-03-03,96 ST,123,IRT,06/13/2020,05:00:00,REGULAR,10856046,4324098
145030,R169,R168,01-03-03,96 ST,123,IRT,06/13/2020,09:00:00,REGULAR,10856089,4324156
145031,R169,R168,01-03-03,96 ST,123,IRT,06/13/2020,13:00:00,REGULAR,10856176,4324221
145032,R169,R168,01-03-03,96 ST,123,IRT,06/13/2020,17:00:00,REGULAR,10856298,4324329
145033,R169,R168,01-03-03,96 ST,123,IRT,06/13/2020,21:00:00,REGULAR,10856396,4324370
145034,R169,R168,01-03-03,96 ST,123,IRT,06/14/2020,01:00:00,REGULAR,10856442,4324406
145035,R169,R168,01-03-03,96 ST,123,IRT,06/14/2020,05:00:00,REGULAR,10856443,4324411
145036,R169,R168,01-03-03,96 ST,123,IRT,06/14/2020,09:00:00,REGULAR,10856476,4324462
145037,R169,R168,01-03-03,96 ST,123,IRT,06/14/2020,13:00:00,REGULAR,10856517,4324500
145038,R169,R168,01-03-03,96 ST,123,IRT,06/14/2020,17:00:00,REGULAR,10856617,4324592
145039,R169,R168,01-03-03,96 ST,123,IRT,06/14/2020,21:00:00,REGULAR,10856682,4324637
145040,R169,R168,01-03-03,96 ST,123,IRT,06/15/2020,01:00:00,REGULAR,10856719,4324666
